time,nc_id,spindle_load,axis_1_load,axis_2_load,axis_3_load,part_count,total_part_count,main_program_comment,main_program_number,axis_1_pos_abs,axis_2_pos_abs,axis_3_pos_abs,axis_4_pos_abs,axis_5_pos_abs,axis_6_pos_abs,modal_T,modal_R,modal_H,spindle_override,status,connected
2022-03-31T00:03:14.975+09:00,ACA-1-16-3,7,12,34,2,407,407,(SEPERATOR),6502,30.125,4.411,0,116.5,113.044,0,202,0,0,100,3,TRUE
2022-03-31T00:03:15.775+09:00,ACA-1-16-3,7,11,28,2,407,407,(SEPERATOR),6502,30.125,1.083,0,116.5,113.044,0,202,0,0,100,3,TRUE
2022-03-31T00:03:16.575+09:00,ACA-1-16-3,81,11,28,2,407,407,(SEPERATOR),6502,32,19.6,0,116.5,113.044,0,202,0,0,100,3,TRUE
2022-03-31T00:03:17.393+09:00,ACA-1-16-3,81,11,33,2,407,407,(SEPERATOR),6502,32,19.6,0,116.5,113.044,0,101,0,0,100,3,TRUE
2022-03-31T00:03:18.188+09:00,ACA-1-16-3,4,12,0,3,407,407,(SEPERATOR),6502,32,19.6,0,116.5,113.044,0,101,0,0,100,3,TRUE
2022-03-31T00:03:18.975+09:00,ACA-1-16-3,14,5,20,6,407,407,(SEPERATOR),6502,26.683,19.6,0,116.5,113.044,0,101,0,0,100,3,TRUE
2022-03-31T00:03:19.776+09:00,ACA-1-16-3,12,5,20,6,407,407,(SEPERATOR),6502,14.977,19.6,0,116.5,113.044,0,101,0,0,100,3,TRUE
2022-03-31T00:03:20.575+09:00,ACA-1-16-3,12,6,10,4,407,407,(SEPERATOR),6502,14.977,19.6,0,116.5,113.044,0,101,0,0,100,3,TRUE
2022-03-31T00:03:21.376+09:00,ACA-1-16-3,4,37,3,1,407,407,(SEPERATOR),6502,4.418,19.6,0,116.5,113.044,0,101,0,0,100,3,TRUE
2022-03-31T00:03:22.193+09:00,ACA-1-16-3,9,1,3,0,407,407,(SEPERATOR),6502,-1,19.6,0,116.5,113.045,0,101,0,0,100,3,TRUE
2022-03-31T00:03:22.976+09:00,ACA-1-16-3,25,1,5,1,407,408,(SEPERATOR),6502,-1,14.25,0,116.5,113.045,0,100,0,0,100,3,TRUE
2022-03-31T00:03:23.804+09:00,ACA-1-16-3,25,1,5,1,407,408,(SEPERATOR),6502,-1,14.25,0,116.5,113.045,0,100,0,0,100,0,TRUE
